city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,company_size_missing,company_type_missing
city_103,0.92,Unknown,1,no_enrollment,2,STEM,5.0,7,Pvt Ltd,2,57,0,0,0
city_160,0.92,Male,1,Full time course,2,STEM,6.0,-1,Unknown,1,240,0,1,1
city_98,0.949,Male,1,no_enrollment,2,STEM,4.0,2,Funded Startup,4,42,0,0,0
city_75,0.939,Male,1,no_enrollment,3,STEM,7.0,-1,Unknown,1,16,1,1,1
city_12,0.64,Male,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,0,40,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,5.0,3,Funded Startup,2,94,0,0,0
city_37,0.794,Unknown,0,no_enrollment,2,STEM,9.0,6,Pvt Ltd,1,160,0,0,0
city_173,0.878,Male,0,Part time course,2,STEM,10.0,1,Early Stage Startup,1,25,0,0,0
city_43,0.516,Male,1,no_enrollment,2,STEM,9.0,0,Early Stage Startup,1,11,0,0,0
city_173,0.878,Unknown,1,no_enrollment,1,Unknown,0.0,3,Pvt Ltd,1,29,0,0,0
city_90,0.698,Male,1,no_enrollment,2,STEM,8.0,-1,Unknown,1,23,0,1,1
city_142,0.727,Male,1,no_enrollment,2,STEM,10.0,1,Pvt Ltd,2,113,0,0,0
city_73,0.754,Unknown,1,no_enrollment,2,STEM,15.0,-1,Unknown,2,56,0,1,1
city_104,0.924,Male,0,Full time course,2,STEM,2.0,-1,Unknown,1,39,1,1,1
city_103,0.92,Unknown,0,no_enrollment,2,STEM,2.0,5,Pvt Ltd,1,20,0,0,0
city_160,0.92,Male,1,Full time course,2,STEM,21.0,7,Pvt Ltd,1,40,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,0,Pvt Ltd,5,56,0,0,0
city_145,0.555,Unknown,0,Full time course,2,STEM,4.0,-1,Unknown,1,106,0,1,1
city_114,0.926,Male,1,Part time course,2,STEM,19.0,4,Pvt Ltd,2,64,0,0,0
city_73,0.754,Male,1,no_enrollment,2,STEM,5.0,7,Pvt Ltd,1,51,0,0,0
city_67,0.855,Female,1,Full time course,2,STEM,6.0,5,Pvt Ltd,2,41,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,20.0,3,Pvt Ltd,5,150,0,0,0
city_74,0.579,Male,1,no_enrollment,2,STEM,4.0,1,Pvt Ltd,1,320,0,0,0
city_136,0.897,Male,1,no_enrollment,3,STEM,7.0,-1,Unknown,0,20,0,1,1
city_21,0.624,Male,0,Full time course,2,Unknown,4.0,5,Pvt Ltd,1,9,1,0,0
city_102,0.804,Male,1,Full time course,2,STEM,9.0,6,Pvt Ltd,1,74,0,0,0
city_21,0.624,Male,1,no_enrollment,3,STEM,3.0,-1,Public Sector,1,129,1,1,0
city_67,0.855,Female,1,no_enrollment,3,STEM,10.0,-1,Unknown,1,42,0,1,1
city_61,0.913,Unknown,0,no_enrollment,1,Unknown,2.0,3,Pvt Ltd,0,58,0,0,0
city_103,0.92,Male,0,Full time course,1,Unknown,3.0,-1,Unknown,1,126,1,1,1
city_103,0.92,Unknown,0,no_enrollment,1,Unknown,4.0,-1,Unknown,1,45,1,1,1
city_83,0.923,Male,1,no_enrollment,2,STEM,21.0,1,Pvt Ltd,5,166,0,0,0
city_61,0.913,Male,1,no_enrollment,2,STEM,2.0,2,Pvt Ltd,1,110,0,0,0
city_103,0.92,Male,1,Full time course,2,STEM,21.0,-1,Unknown,1,37,0,1,1
city_102,0.804,Female,1,Part time course,2,STEM,2.0,-1,Unknown,1,95,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,29,1,1,1
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,2,Pvt Ltd,5,31,0,0,0
city_116,0.743,Male,0,Full time course,3,STEM,11.0,2,Pvt Ltd,5,97,0,0,0
city_114,0.926,Male,0,no_enrollment,0,Unknown,3.0,-1,Unknown,0,16,0,1,1
city_103,0.92,Male,0,no_enrollment,0,Unknown,4.0,-1,Unknown,0,14,0,1,1
city_102,0.804,Male,1,no_enrollment,4,STEM,21.0,3,Pvt Ltd,5,206,0,0,0
city_103,0.92,Female,1,no_enrollment,2,STEM,2.0,1,Funded Startup,1,204,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,18.0,7,Pvt Ltd,2,116,0,0,0
city_102,0.804,Unknown,1,no_enrollment,3,STEM,16.0,3,Pvt Ltd,4,161,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,25,1,1,1
city_103,0.92,Unknown,1,no_enrollment,2,STEM,18.0,4,Pvt Ltd,5,94,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,15.0,7,Pvt Ltd,5,16,0,0,0
city_90,0.698,Male,1,Full time course,3,STEM,15.0,-1,Unknown,1,100,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,20.0,7,Pvt Ltd,0,107,0,0,0
city_157,0.769,Male,1,Part time course,3,STEM,11.0,-1,Unknown,1,17,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,10.0,0,Pvt Ltd,1,140,0,0,0
city_75,0.939,Male,1,no_enrollment,2,Humanities,3.0,7,Pvt Ltd,2,75,0,0,0
city_75,0.939,Unknown,1,no_enrollment,1,Unknown,6.0,-1,Unknown,1,59,0,1,1
city_23,0.899,Unknown,1,no_enrollment,1,Unknown,6.0,2,Unknown,1,146,0,0,1
city_93,0.865,Unknown,0,no_enrollment,2,Unknown,3.0,-1,Unknown,0,302,0,1,1
city_67,0.855,Female,1,no_enrollment,3,STEM,9.0,3,Pvt Ltd,2,42,1,0,0
city_103,0.92,Unknown,1,no_enrollment,2,No Major,14.0,-1,Pvt Ltd,1,131,0,1,0
city_94,0.698,Unknown,1,Part time course,1,Unknown,9.0,-1,Unknown,4,74,0,1,1
city_16,0.91,Female,1,no_enrollment,2,STEM,7.0,7,Pvt Ltd,1,22,0,0,0
city_102,0.804,Unknown,0,no_enrollment,2,STEM,3.0,-1,Unknown,0,53,1,1,1
city_61,0.913,Male,1,no_enrollment,3,STEM,21.0,4,Pvt Ltd,5,143,0,0,0
city_67,0.855,Female,1,no_enrollment,2,STEM,14.0,2,Pvt Ltd,2,72,0,0,0
city_103,0.92,Male,1,no_enrollment,1,Unknown,11.0,4,Pvt Ltd,1,7,0,0,0
city_136,0.897,Male,0,Full time course,2,STEM,3.0,2,Early Stage Startup,1,182,0,0,0
city_99,0.915,Male,1,no_enrollment,2,STEM,15.0,2,Pvt Ltd,4,50,0,0,0
city_100,0.887,Male,1,no_enrollment,1,Unknown,2.0,2,Public Sector,1,82,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,2.0,7,Pvt Ltd,1,58,0,0,0
city_104,0.924,Unknown,1,no_enrollment,2,STEM,9.0,1,Pvt Ltd,1,94,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,4.0,0,Unknown,2,60,1,0,1
city_65,0.802,Male,1,Full time course,3,STEM,5.0,3,Pvt Ltd,4,124,0,0,0
city_149,0.6890000000000001,Unknown,0,no_enrollment,0,Unknown,2.0,-1,Unknown,2,46,0,1,1
city_152,0.698,Male,0,Full time course,3,STEM,3.0,-1,NGO,2,57,1,1,0
city_160,0.92,Female,1,no_enrollment,2,STEM,9.0,2,Pvt Ltd,1,17,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,14.0,6,Pvt Ltd,5,101,0,0,0
city_150,0.698,Male,0,no_enrollment,0,Unknown,3.0,-1,Pvt Ltd,0,31,0,1,0
city_136,0.897,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,1,36,0,1,1
city_36,0.893,Male,1,Part time course,2,STEM,15.0,-1,Unknown,4,198,0,1,1
city_16,0.91,Male,0,no_enrollment,3,STEM,5.0,7,Pvt Ltd,0,31,0,0,0
city_11,0.55,Unknown,1,no_enrollment,3,STEM,9.0,2,Pvt Ltd,1,12,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,2,Funded Startup,1,31,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,20.0,-1,Unknown,5,26,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,6.0,2,Pvt Ltd,1,55,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,11.0,-1,Unknown,5,8,1,1,1
city_16,0.91,Male,1,no_enrollment,1,Unknown,21.0,3,Pvt Ltd,5,38,0,0,0
city_23,0.899,Male,1,no_enrollment,2,Humanities,16.0,-1,Unknown,2,8,0,1,1
city_173,0.878,Male,1,no_enrollment,3,STEM,21.0,5,Pvt Ltd,3,32,1,0,0
city_40,0.7759999999999999,Male,1,Part time course,2,STEM,18.0,3,Funded Startup,5,51,0,0,0
city_102,0.804,Male,1,Full time course,2,STEM,9.0,6,Pvt Ltd,2,22,0,0,0
city_114,0.926,Male,1,Full time course,1,Unknown,7.0,-1,Unknown,1,17,0,1,1
city_16,0.91,Male,0,no_enrollment,2,Unknown,3.0,-1,Unknown,0,24,0,1,1
city_23,0.899,Male,1,no_enrollment,2,STEM,5.0,1,Funded Startup,1,19,0,0,0
city_21,0.624,Male,1,Full time course,3,STEM,9.0,2,Pvt Ltd,2,46,1,0,0
city_16,0.91,Female,1,no_enrollment,2,STEM,13.0,2,Pvt Ltd,5,15,0,0,0
city_160,0.92,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,5,23,1,1,1
city_36,0.893,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,5,38,0,0,0
city_21,0.624,Unknown,0,Full time course,3,STEM,4.0,-1,Unknown,0,46,1,1,1
city_102,0.804,Unknown,0,Full time course,2,Business Degree,0.0,-1,Unknown,0,214,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,5,Public Sector,5,52,0,0,0
city_103,0.92,Female,0,no_enrollment,2,STEM,0.0,-1,Unknown,0,22,1,1,1
city_114,0.926,Male,1,no_enrollment,3,STEM,15.0,3,Pvt Ltd,2,65,0,0,0
city_160,0.92,Unknown,1,Full time course,2,No Major,14.0,2,Pvt Ltd,1,64,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,7.0,6,Pvt Ltd,4,86,0,0,0
city_100,0.887,Male,0,Full time course,2,STEM,4.0,-1,Unknown,1,52,1,1,1
city_136,0.897,Unknown,1,no_enrollment,3,STEM,14.0,-1,Unknown,5,21,0,1,1
city_114,0.926,Male,0,no_enrollment,2,STEM,3.0,5,Public Sector,1,86,0,0,0
city_136,0.897,Male,0,Full time course,3,STEM,5.0,-1,Unknown,4,288,1,1,1
city_16,0.91,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,5,53,0,0,0
city_75,0.939,Male,1,no_enrollment,2,STEM,17.0,2,Unknown,1,60,0,0,1
city_16,0.91,Male,1,no_enrollment,3,STEM,18.0,-1,Unknown,5,178,0,1,1
city_75,0.939,Male,1,no_enrollment,4,STEM,21.0,2,Pvt Ltd,2,166,0,0,0
city_104,0.924,Male,1,no_enrollment,4,Humanities,21.0,-1,Unknown,1,62,0,1,1
city_21,0.624,Male,1,Full time course,2,STEM,7.0,7,Unknown,1,35,0,0,1
city_103,0.92,Male,1,no_enrollment,2,STEM,17.0,3,Pvt Ltd,5,106,0,0,0
city_138,0.836,Male,0,no_enrollment,2,STEM,6.0,0,Pvt Ltd,0,58,0,0,0
city_90,0.698,Male,1,Full time course,3,Unknown,21.0,-1,Unknown,1,44,1,1,1
city_16,0.91,Male,1,no_enrollment,3,STEM,6.0,2,Funded Startup,1,72,0,0,0
city_103,0.92,Unknown,1,no_enrollment,1,Unknown,18.0,7,Pvt Ltd,1,80,0,0,0
city_75,0.939,Male,1,no_enrollment,3,STEM,16.0,6,NGO,2,166,0,0,0
city_10,0.895,Unknown,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,1,25,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Business Degree,21.0,7,Pvt Ltd,0,109,0,0,0
city_71,0.884,Male,1,no_enrollment,2,STEM,1.0,0,Early Stage Startup,1,37,0,0,0
city_11,0.55,Unknown,0,Full time course,2,STEM,4.0,-1,Unknown,0,55,1,1,1
city_103,0.92,Male,0,no_enrollment,2,Unknown,3.0,-1,Unknown,0,32,0,1,1
city_45,0.89,Male,0,no_enrollment,2,STEM,9.0,2,Pvt Ltd,3,51,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,16.0,2,Funded Startup,1,84,0,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,21.0,4,NGO,1,72,0,0,0
city_100,0.887,Male,1,no_enrollment,1,Unknown,21.0,3,Pvt Ltd,1,47,0,0,0
city_67,0.855,Male,0,Full time course,2,STEM,12.0,-1,Unknown,4,47,0,1,1
city_73,0.754,Male,1,no_enrollment,1,Unknown,6.0,0,Funded Startup,2,20,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,8.0,-1,Unknown,1,198,1,1,1
city_103,0.92,Male,0,no_enrollment,2,Other,2.0,5,Public Sector,1,64,0,0,0
city_50,0.8959999999999999,Male,1,no_enrollment,3,STEM,15.0,7,Pvt Ltd,5,23,1,0,0
city_71,0.884,Male,0,Full time course,3,STEM,14.0,3,Public Sector,3,96,0,0,0
city_21,0.624,Male,0,no_enrollment,1,Unknown,2.0,-1,Pvt Ltd,0,306,0,1,0
city_73,0.754,Male,1,no_enrollment,2,STEM,9.0,0,NGO,1,8,0,0,0
city_46,0.762,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,1,48,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,8.0,1,Pvt Ltd,1,98,1,0,0
city_114,0.926,Unknown,0,no_enrollment,4,STEM,7.0,4,NGO,0,46,0,0,0
city_103,0.92,Male,0,Full time course,2,STEM,1.0,-1,Unknown,1,53,1,1,1
city_103,0.92,Male,1,no_enrollment,2,Arts,21.0,0,Pvt Ltd,1,102,0,0,0
city_160,0.92,Unknown,0,Full time course,2,STEM,4.0,-1,Unknown,1,76,0,1,1
city_103,0.92,Male,0,no_enrollment,0,Unknown,1.0,-1,Unknown,0,43,0,1,1
city_103,0.92,Male,0,no_enrollment,2,STEM,21.0,2,Pvt Ltd,5,32,0,0,0
city_67,0.855,Unknown,1,no_enrollment,2,STEM,5.0,-1,Unknown,1,54,0,1,1
city_162,0.767,Unknown,1,Full time course,3,STEM,8.0,1,Pvt Ltd,1,7,0,0,0
city_71,0.884,Female,1,no_enrollment,3,STEM,3.0,-1,Unknown,2,322,1,1,1
city_80,0.847,Unknown,1,no_enrollment,2,Unknown,21.0,4,Unknown,0,96,0,0,1
city_160,0.92,Female,1,Full time course,2,STEM,4.0,6,Pvt Ltd,1,7,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,16.0,1,Pvt Ltd,1,53,0,0,0
city_67,0.855,Male,1,no_enrollment,2,STEM,10.0,1,Funded Startup,1,161,0,0,0
city_136,0.897,Male,0,no_enrollment,3,STEM,8.0,1,Pvt Ltd,1,11,0,0,0
city_41,0.8270000000000001,Unknown,1,no_enrollment,2,STEM,9.0,3,Public Sector,2,6,0,0,0
city_21,0.624,Male,0,Full time course,2,STEM,1.0,2,Unknown,1,72,1,0,1
city_105,0.794,Female,1,no_enrollment,3,Humanities,6.0,2,Pvt Ltd,1,182,0,0,0
city_75,0.939,Male,1,no_enrollment,2,STEM,21.0,6,Pvt Ltd,5,67,0,0,0
city_128,0.527,Female,0,no_enrollment,2,STEM,1.0,-1,Unknown,1,50,0,1,1
city_71,0.884,Female,0,Part time course,2,STEM,5.0,3,Pvt Ltd,1,16,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,5,38,0,0,0
city_103,0.92,Other,1,no_enrollment,2,Arts,5.0,1,Early Stage Startup,1,98,0,0,0
city_70,0.698,Male,0,Part time course,2,STEM,4.0,-1,Unknown,2,7,1,1,1
city_160,0.92,Male,0,Full time course,2,STEM,2.0,-1,Unknown,1,88,0,1,1
city_71,0.884,Male,1,no_enrollment,3,STEM,4.0,3,Pvt Ltd,2,112,0,0,0
city_158,0.7659999999999999,Other,1,Full time course,2,STEM,15.0,6,Unknown,0,30,1,0,1
city_123,0.738,Unknown,1,no_enrollment,2,STEM,9.0,2,Funded Startup,1,9,0,0,0
city_67,0.855,Other,0,Full time course,1,Unknown,4.0,7,Pvt Ltd,1,36,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,19.0,3,Pvt Ltd,4,24,0,0,0
city_103,0.92,Male,1,no_enrollment,3,Humanities,2.0,7,NGO,1,28,0,0,0
city_173,0.878,Male,1,Part time course,2,STEM,10.0,2,Public Sector,1,166,0,0,0
city_21,0.624,Male,1,Full time course,3,STEM,10.0,2,Pvt Ltd,2,61,1,0,0
city_46,0.762,Male,1,no_enrollment,2,STEM,21.0,2,Public Sector,3,24,0,0,0
city_16,0.91,Male,0,Full time course,2,STEM,10.0,-1,Unknown,1,8,1,1,1
city_165,0.903,Male,1,no_enrollment,2,STEM,9.0,-1,Unknown,1,133,0,1,1
city_67,0.855,Male,1,no_enrollment,2,STEM,14.0,-1,Unknown,5,143,0,1,1
city_173,0.878,Male,1,no_enrollment,2,STEM,21.0,1,Pvt Ltd,5,29,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,7.0,7,Pvt Ltd,1,53,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,9.0,7,Public Sector,5,11,1,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,4.0,2,Unknown,1,7,0,0,1
city_46,0.762,Male,1,no_enrollment,2,STEM,8.0,2,Pvt Ltd,5,87,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,8.0,1,Funded Startup,1,18,0,0,0
city_41,0.8270000000000001,Male,1,no_enrollment,2,Arts,9.0,5,Pvt Ltd,1,76,1,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,6.0,7,Pvt Ltd,1,114,0,0,0
city_103,0.92,Unknown,0,Full time course,1,Unknown,5.0,-1,Unknown,1,56,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,7.0,2,Unknown,5,30,0,0,1
city_83,0.923,Male,1,no_enrollment,2,STEM,21.0,4,Pvt Ltd,5,80,0,0,0
city_40,0.7759999999999999,Male,1,Full time course,2,STEM,14.0,5,Pvt Ltd,0,52,0,0,0
city_21,0.624,Female,1,no_enrollment,2,STEM,0.0,2,Pvt Ltd,1,13,0,0,0
city_162,0.767,Unknown,1,no_enrollment,2,STEM,4.0,3,Public Sector,0,42,0,0,0
city_162,0.767,Unknown,1,Part time course,3,STEM,6.0,2,Pvt Ltd,1,56,1,0,0
city_21,0.624,Male,0,no_enrollment,0,Unknown,2.0,-1,Unknown,0,12,1,1,1
city_138,0.836,Male,1,no_enrollment,3,Humanities,2.0,3,Pvt Ltd,1,36,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,5,Pvt Ltd,5,67,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,8.0,2,Pvt Ltd,1,13,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,9.0,-1,Pvt Ltd,1,100,0,1,0
city_16,0.91,Male,1,no_enrollment,4,STEM,15.0,7,Pvt Ltd,1,58,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,1,18,1,0,0
city_21,0.624,Unknown,1,no_enrollment,3,STEM,2.0,7,Pvt Ltd,2,90,1,0,0
city_12,0.64,Unknown,0,no_enrollment,3,STEM,6.0,7,Unknown,1,59,0,0,1
city_102,0.804,Unknown,1,no_enrollment,3,STEM,2.0,7,Pvt Ltd,2,35,0,0,0
city_65,0.802,Male,1,Full time course,2,STEM,0.0,7,Pvt Ltd,2,11,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,4.0,-1,Unknown,2,15,1,1,1
city_103,0.92,Male,1,no_enrollment,2,Other,10.0,2,Pvt Ltd,5,206,0,0,0
city_7,0.647,Unknown,1,no_enrollment,3,STEM,9.0,2,Pvt Ltd,1,130,0,0,0
city_103,0.92,Unknown,0,no_enrollment,2,Unknown,1.0,-1,Unknown,0,30,0,1,1
city_28,0.939,Male,1,no_enrollment,3,STEM,21.0,7,Pvt Ltd,5,88,0,0,0
city_21,0.624,Unknown,0,no_enrollment,3,Business Degree,0.0,7,Pvt Ltd,1,18,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,8.0,1,Pvt Ltd,1,41,0,0,0
city_114,0.926,Male,1,Part time course,3,STEM,14.0,7,Pvt Ltd,2,16,0,0,0
city_104,0.924,Male,1,no_enrollment,2,STEM,21.0,5,Pvt Ltd,5,95,0,0,0
city_21,0.624,Male,0,no_enrollment,2,STEM,6.0,-1,Public Sector,1,53,0,1,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,220,1,1,1
city_67,0.855,Unknown,1,no_enrollment,3,STEM,21.0,2,Pvt Ltd,2,21,0,0,0
city_72,0.795,Male,1,no_enrollment,3,STEM,21.0,3,Public Sector,5,94,0,0,0
city_103,0.92,Male,1,no_enrollment,2,No Major,17.0,1,Pvt Ltd,3,20,0,0,0
city_101,0.5579999999999999,Male,0,no_enrollment,2,STEM,8.0,-1,Unknown,0,47,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,2,60,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,6.0,7,Pvt Ltd,4,78,1,0,0
city_103,0.92,Unknown,0,no_enrollment,2,STEM,4.0,7,Public Sector,1,5,0,0,0
city_105,0.794,Male,1,no_enrollment,2,Unknown,6.0,2,Unknown,1,20,0,0,1
city_75,0.939,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,3,2,0,0,0
city_105,0.794,Female,1,Full time course,2,STEM,9.0,3,Pvt Ltd,5,206,0,0,0
city_67,0.855,Male,0,no_enrollment,1,Unknown,12.0,-1,Unknown,1,90,0,1,1
city_19,0.682,Male,1,no_enrollment,2,STEM,12.0,3,Pvt Ltd,3,25,0,0,0
city_21,0.624,Male,1,Full time course,2,STEM,5.0,1,Pvt Ltd,1,8,1,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,9.0,4,Pvt Ltd,2,22,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Humanities,19.0,3,Pvt Ltd,5,90,0,0,0
city_16,0.91,Unknown,1,no_enrollment,2,STEM,9.0,0,Early Stage Startup,1,56,0,0,0
city_103,0.92,Male,1,Full time course,1,Unknown,10.0,-1,Unknown,2,81,1,1,1
city_114,0.926,Male,1,no_enrollment,2,STEM,7.0,0,Pvt Ltd,1,120,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,4.0,2,Pvt Ltd,0,18,1,0,0
city_100,0.887,Unknown,1,no_enrollment,1,Unknown,21.0,2,Pvt Ltd,0,19,0,0,0
city_65,0.802,Male,1,Full time course,2,STEM,8.0,6,Pvt Ltd,2,314,0,0,0
city_75,0.939,Unknown,0,no_enrollment,2,STEM,21.0,-1,Unknown,2,15,0,1,1
city_16,0.91,Male,0,Full time course,2,STEM,2.0,-1,Unknown,0,10,0,1,1
city_73,0.754,Unknown,1,Part time course,2,STEM,3.0,2,Pvt Ltd,5,39,0,0,0
city_21,0.624,Male,1,no_enrollment,3,STEM,8.0,-1,Unknown,1,25,1,1,1
city_101,0.5579999999999999,Male,0,no_enrollment,2,STEM,0.0,0,Early Stage Startup,1,146,1,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,3.0,-1,Unknown,1,26,0,1,1
city_20,0.7959999999999999,Male,1,no_enrollment,2,STEM,11.0,3,Pvt Ltd,5,25,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,5,50,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,9.0,7,Pvt Ltd,5,30,0,0,0
city_106,0.698,Male,1,no_enrollment,2,STEM,18.0,7,Pvt Ltd,4,39,0,0,0
city_21,0.624,Unknown,0,Full time course,1,Unknown,0.0,-1,Unknown,0,56,1,1,1
city_21,0.624,Unknown,1,no_enrollment,2,STEM,3.0,2,Unknown,1,82,1,0,1
city_21,0.624,Unknown,1,no_enrollment,2,STEM,7.0,7,Pvt Ltd,2,32,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,1,43,1,0,0
city_11,0.55,Male,1,no_enrollment,2,Unknown,15.0,3,Pvt Ltd,5,15,1,0,0
city_143,0.74,Male,0,no_enrollment,2,STEM,4.0,-1,Unknown,1,21,1,1,1
city_67,0.855,Male,1,no_enrollment,2,Humanities,9.0,7,Pvt Ltd,2,226,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,14.0,-1,Unknown,1,60,0,1,1
city_78,0.579,Male,1,no_enrollment,2,STEM,2.0,-1,Unknown,1,9,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,2,Pvt Ltd,1,50,0,0,0
city_73,0.754,Male,0,Part time course,1,Unknown,4.0,5,Pvt Ltd,1,280,1,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,3.0,2,Unknown,2,91,0,0,1
city_21,0.624,Male,1,no_enrollment,3,STEM,5.0,3,Pvt Ltd,1,15,1,0,0
city_103,0.92,Male,1,Full time course,2,STEM,5.0,3,Pvt Ltd,2,14,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,10.0,4,Pvt Ltd,1,74,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,20.0,-1,Unknown,2,43,1,1,1
city_114,0.926,Male,1,no_enrollment,3,STEM,14.0,4,Pvt Ltd,1,52,0,0,0
city_75,0.939,Unknown,0,no_enrollment,2,Unknown,1.0,-1,Unknown,1,75,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,8.0,3,Pvt Ltd,1,54,1,0,0
city_73,0.754,Male,0,Part time course,2,STEM,8.0,0,Early Stage Startup,1,50,0,0,0
city_150,0.698,Male,1,no_enrollment,2,STEM,7.0,-1,Pvt Ltd,0,100,0,1,0
city_10,0.895,Male,1,no_enrollment,3,STEM,17.0,0,Early Stage Startup,1,42,0,0,0
city_16,0.91,Male,1,no_enrollment,4,STEM,21.0,3,Pvt Ltd,4,11,0,0,0
city_16,0.91,Male,1,no_enrollment,3,STEM,10.0,2,Pvt Ltd,2,74,0,0,0
city_65,0.802,Male,1,Full time course,1,Unknown,7.0,2,Pvt Ltd,1,17,0,0,0
city_45,0.89,Male,1,Full time course,2,STEM,9.0,2,Pvt Ltd,5,90,0,0,0
city_67,0.855,Male,0,no_enrollment,3,STEM,21.0,3,Pvt Ltd,2,234,0,0,0
city_21,0.624,Male,0,no_enrollment,2,STEM,3.0,4,Pvt Ltd,3,11,1,0,0
city_104,0.924,Male,1,no_enrollment,3,Humanities,7.0,0,Pvt Ltd,1,163,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,10.0,2,Pvt Ltd,4,9,0,0,0
city_67,0.855,Male,0,no_enrollment,2,Other,5.0,-1,Unknown,0,36,0,1,1
city_13,0.8270000000000001,Male,1,Full time course,2,STEM,5.0,1,Public Sector,1,6,0,0,0
city_75,0.939,Male,1,no_enrollment,2,STEM,11.0,5,Pvt Ltd,5,72,0,0,0
city_114,0.926,Male,1,Part time course,2,STEM,18.0,3,NGO,3,84,0,0,0
city_150,0.698,Male,1,no_enrollment,2,STEM,14.0,2,Public Sector,5,24,0,0,0
city_61,0.913,Male,1,no_enrollment,1,Unknown,21.0,1,Pvt Ltd,1,77,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,Other,20.0,7,Pvt Ltd,5,56,0,0,0
